Merchant Name,Review Text
www.shein.com,"I recently shopped on Shein and had a surprisingly good experience. The website is easy to navigate, and I found a wide range of trendy clothes at very affordable prices. I was able to pick out a few outfits without spending too much, which is a big plus.
Shipping took a bit of time, but my order arrived within the estimated delivery period."
www.shein.com,"Bought two simulated hand, neck massagers.  One works fine but the other stopped charging within a month.  I have e-mailed over 10 times and they keep giving me excuses and hoops to jump through and never agreeing to accept a return and for me to get a replacement.
     Gave them proof of purchase three times and a picture of the problem and still that is not enough.
     DO NOT BUY FROM THIS COMPANY  SHEIN DOES NOT BELEIVE IN GOOD CUSTOMER SERVICE!!!!!"
www.shein.com,"I pay immediately. I get a fake shipping number and it showed as delivered but they cant provide a picture to show where it was left. And because you show it was delivered I cant get a refund. But when you take the fake shipping number and put it into the usps website it says invalid. No proof of delivery photo. So to summarize, I paid for a fake shipping label. No way for the company to refund me or resend the item. I dont even want the money back. I want the items that I ordered not even a refund. Although I should get the item and a refund. I have contacted the company many many.many times and I just get an automated email back and never get a response back. I got ghosted by a huge company. And I have proof that they sent me fake tracking info. See the pic."
www.shein.com,"I place a order and was told it was delivered. The day the say it was delivered, I was home all day & have dogs so I know when something is delivered. I didn’t get anything on that day, have looked around the property and nothing was there, no neighbors accepted any package for me, they scam company they use to deliver, marked it as delivered so they won’t refund me, even though it’s not that much money, I was going to order an Item over 50.00, but I won’t order from them again as I will not pay for items that are not delivered. Unfortunately they think this is a way to make money, but it’s the start of the downfall of their company as I will let everyone know not to purchase from them, & word is starting to get out because pissed off consumer has said complaints about this company have increased in the last month. Bye Bye Shein."
www.shein.com,"I called them to solve the below problem

I made 1x order, it came to me in 3x parcels. Now I want to return 3 of the 5 items in the whole order and these 3 items are in 2 parcels. I only can generate 1x free return label and that's why I called the customer service to give me a 2nd one for the 2nd return parcel. I cant put the 3 items in one parcel. Shein has decided to split into 3 parcels, not me! 

The Customer Service just don't understand the issue and kept telling me to read the return policy, which I consent. She kept telling me there's a return label fee, if I create a 2nd return. But it's not a 2nd return. It's still 1 order, 1 return request, but 2 parcels! I'm not going to buy 1 big box to put all the return items. This is ridiculous and the customer service is sh*t. Ze denken niet mee!!"
www.shein.com,"My package was stolen and they refused to do anything about it after I contacted them and investigated. Once it's ""delivered"" it's ""delivered."" Terrible service. Lost my money. Not cool. Never buying from them again. I hope that person is enjoying those pants I guess... I made someone happy at least. :("
www.shein.com,"I ordered two things from Shein over a month ago. The first item was sent to the wrong address, which was refunded to me. The second item is where my troubles lie. It was marked as delivered but never showed up to my house. Then when I checked the tracking, thr item was on it's way back to it's original state. I've been going back and forth with customer service bots for over a month now and whenever I check the refund status of my item, it's been saying that my refund has been in process since the middle of March. It's April now and I've received nothing; no refund on my second item, none of the items I ordered and no helpful communion from customer service. In fact, I'm not even getting the opportunity to chat with a live person on Shein so they probably blocked my account, which is utterly ridiculous. Why should I have to have my money oen money held hostage from me like this? Shein is a scam. I'll never buy from them again."
www.shein.com,"If I could give it 0 stars I would. I dropped over $500 on clothes for my family. Ive had an experience in the past where the autofill feature on my phone changed the address to an old address so I triple checked that ALL of the details were right. So imagine my surprise when my order had the name and address changed to something completely different, without my knowledge AFTER the order was submitted and they took my money. Since this order has shipped they are refusing to help at all or issue a refund, so I'm out over $500 and I'm never going to get any of the products I purchased. I've spoken to four different customer service reps with no help at all other than "" so sorry, we can't help you"" messages.  This place is a giant scam."
www.shein.com,"While prices are great, it's next to impossible to reach customer service, and their return policy is a complete sham. I ordered 3 dresses. Two were fantastic and one didnt fit well or suit me, so I put in for a refund and returned it. Per their return policy, it was new, unworn, unwashed and still had the tags on it. The refund was denied. All the info they provided stated it did not meet their return policy guidelines. Absolute BS. After many many emails, I was finally advised the dress was returned with a hair on it. And? Might not have been my hair, or could have happened when I tried it on, but that doesnt mean it was worn. They were just looking for any reason to deny the refund sadly. Last time I shopped with them."
www.shein.com,SHEIN gave me such great deals and even free money! It was so much fun picking out everything I wanted. They made the whole experience amazing by keeping me updated on my package and making sure they didn’t forget anything.
www.shein.com,"I never recieved my parcel and dealing with their customer service was the most frustrating experience.  They kept sending me the same generic,  patronising message over and over.  Never once addressed my concerns or questions, or apologised. They didn't refund or replace my order so I lost $120 but honestly I'm grateful as I dodged a bullet. The company is in the news for being investigated. Their garments contain high levels of formaldehyde that doesn't come out in the wash.  It's so toxic to wear and breath in all day. Everybody should return all items for full refunds and probably seek compensation."
www.shein.com,"I like the style, but the fabric feels a bit cheap compared to the photos online"
www.shein.com,"Don't buy anything from his company. Even if the quality of the items would be good, then they simply refuse to send it because they demand bank transaction verification. I tried doing it thrice, were I censored my sensitive info such as bank account number and credit card number yet it is STILL NOT GOOD ENOUGH. This company wants your sensitive info in exchange for subpar products, and they will waste your time if you refuse to. Go buy from somewhere else, anywhere else"
www.shein.com,"I had an order marked as delivered on April 05, 2026  that I never received I immediately contacted Shein and the carrier. I have been blocked from speaking to a live agent,Shein said my issue was solved even though the proof of delivery picture clearly shows a different building number(8314) from my address. The delivery company even said they contacted SHEIN to let them know that the order is refundable. Shein doesn’t like to return people’s money for mistakes on their end, this is the second time with this specific delivery company chosen by Shein where I didn’t receive my package and it was delivered to the wrong address."
www.shein.com,"I've returned two parcels to shein 
Have the return reference and states they have arrived 
This is since the 8th February as yet no refund and keep fobbing me off"
